財務年度季度,公司代號,公司名稱,本益比,每股股利,殖利率,股價淨值比
2026Q1,3051,力特,24.81,,1.96,1.65
2026Q1,3052,夆典,11.11,,5.69,0.61
2026Q1,3054,立萬利,19.65,,1.20,4.00
2026Q1,3055,蔚華科,,,0.97,7.15
2026Q1,3056,富華新,,,4.60,0.75
2026Q1,3057,喬鼎,,,,1.91
2026Q1,3058,立德,,,,1.04
2026Q1,3059,華晶科,34.31,,2.37,1.30
2026Q1,3060,銘異,,,0.74,1.35
2026Q1,3062,建漢,,,,2.18
2026Q1,3090,日電貿,29.58,,3.38,2.32
2026Q1,3092,鴻碩,,,,2.30
2026Q1,3094,聯傑,125.58,,0.77,2.68
2026Q1,3130,一零四,14.75,,6.61,4.05
2026Q1,3135,凌航,15.29,,2.18,5.95
2026Q1,3138,耀登,96.43,,1.12,3.11
2026Q1,3149,正達,,,,5.24
2026Q1,3150,鈺寶-創,,,2.73,1.39
2026Q1,3164,景岳,32.79,,4.69,1.14
2026Q1,3167,大量,71.64,,0.54,18.18
2026Q1,3168,眾福科,16.53,,6.77,2.07
2026Q1,3189,景碩,136.90,,0.36,5.93
2026Q1,3209,全科,18.94,,3.68,3.05
2026Q1,3229,晟鈦,727.00,,,3.68
2026Q1,3231,緯創,13.59,,4.06,2.27
2026Q1,3257,虹冠電,18.01,,5.23,2.71
2026Q1,3266,昇陽,19.69,,3.97,0.69
2026Q1,3296,勝德,160.77,,,1.60
2026Q1,3305,昇貿,39.01,,1.66,3.21
2026Q1,3308,聯德,164.17,,,1.05
2026Q1,3311,閎暉,20.00,,1.94,0.83
2026Q1,3312,弘憶股,28.23,,2.76,2.09
2026Q1,3321,同泰,,,,1.98
2026Q1,3338,泰碩,50.00,,1.78,3.11
2026Q1,3346,麗清,,,0.71,0.53
2026Q1,3356,奇偶,6.01,,5.75,1.83
2026Q1,3376,新日興,283.09,,3.12,2.17
2026Q1,3380,明泰,,,1.61,1.85
2026Q1,3406,玉晶光,17.82,,2.89,2.54
2026Q1,3413,京鼎,17.29,,3.37,2.27
2026Q1,3416,融程電,22.33,,3.13,4.04
2026Q1,3419,譁裕,,,,1.79
2026Q1,3432,台端,,,,2.68
2026Q1,3437,榮創,,,,1.59
2026Q1,3443,創意,145.76,,0.41,44.52
2026Q1,3447,展達,25.35,,3.03,2.29
2026Q1,3450,聯鈞,117.71,,0.25,11.05
2026Q1,3481,群創,328.18,,2.77,1.27
2026Q1,3494,誠研,,,,1.30
2026Q1,3501,維熹,22.32,,5.01,0.68
2026Q1,3504,揚明光,,,,3.12
2026Q1,3515,華擎,14.20,,4.89,2.47
2026Q1,3518,柏騰,15.07,,,1.99
2026Q1,3528,安馳,27.94,,1.59,2.76
2026Q1,3530,晶相光,32.81,,1.20,2.07
2026Q1,3532,台勝科,280.38,,0.45,3.54
2026Q1,3533,嘉澤,32.74,,1.50,6.24
2026Q1,3535,晶彩科,306.25,,0.41,8.69
2026Q1,3543,州巧,,,1.65,1.28
2026Q1,3545,敦泰,,,1.44,1.38
2026Q1,3550,聯穎,,,,1.35
2026Q1,3557,嘉威,,,1.11,0.89
2026Q1,3563,牧德,55.87,,1.60,10.74
2026Q1,3576,聯合再生,40.48,,,2.11
2026Q1,3583,辛耘,60.20,,0.68,9.34
2026Q1,3588,通嘉,100.00,,0.83,2.07
2026Q1,3591,艾笛森,,,3.10,1.18
2026Q1,3592,瑞鼎,15.53,,5.88,1.75
2026Q1,3593,力銘,,,,4.23
2026Q1,3596,智易,14.51,,4.90,2.57
2026Q1,3605,宏致,22.28,,2.18,1.59
2026Q1,3607,谷崧,36.15,,5.67,1.01
2026Q1,3617,碩天,13.46,,5.26,1.96
2026Q1,3622,洋華,9.13,,6.00,1.11
2026Q1,3645,達邁,55.79,,1.13,4.27
2026Q1,3652,精聯,21.25,,4.03,1.19
2026Q1,3653,健策,95.85,,0.63,24.00
2026Q1,3661,世芯-KY,67.49,,0.75,8.70
2026Q1,3665,貿聯-KY,42.28,,0.72,8.76
2026Q1,3669,圓展,20.74,,2.65,1.09
2025Q4,3673,TPK-KY,23.87,,2.78,0.67
2026Q1,3679,新至陞,13.90,,7.63,1.58
2026Q1,3686,達能,,,,2.02
2026Q1,3694,海華,13.98,,3.90,2.34
2026Q1,3701,大眾控,,,0.36,2.70
2026Q1,3702,大聯大,13.43,,2.91,2.05
2026Q1,3703,欣陸,9.66,,5.22,0.61
2026Q1,3704,合勤控,33.22,,1.05,1.32
2026Q1,3705,永信,18.89,,5.35,1.96
2026Q1,3706,神達,15.25,,5.01,1.60
2026Q1,3708,上緯投控,2.78,,5.29,0.60
2026Q1,3711,日月光投控,50.79,,1.21,6.85
2026Q1,3712,永崴投控,,,18.52,1.34
2026Q1,3714,富采,,,1.34,1.19
2026Q1,3715,定穎投控,180.41,,0.62,4.61
2026Q1,3716,中化控股,13.01,,2.97,0.63
2026Q1,3717,聯嘉投控,276.88,,0.90,1.37
2026Q1,4104,佳醫,15.73,,6.31,1.33
2026Q1,4106,雃博,16.01,,4.37,0.93
2026Q1,4108,懷特,,,,1.27
2026Q1,4119,旭富,50.50,,1.86,0.89
2026Q1,4133,亞諾法,693.33,,0.53,0.99
2026Q1,4137,麗豐-KY,13.23,,9.62,1.54
2026Q1,4142,國光生,,,,1.52
2026Q1,4148,全宇生技-KY,16.20,,2.86,0.86
2026Q1,4155,訊映,18.33,,2.10,0.82
2026Q1,4164,承業醫,26.97,,3.92,0.74
2026Q1,4169,泰宗,,,0.24,8.00
2026Q1,4178,永笙-KY,,,,2.18
2026Q1,4190,佐登-KY,,,2.04,0.91
2026Q1,4195,基米-創,,,,2.86
2026Q1,4306,炎洲,35.00,,5.26,0.69
2026Q1,4414,如興,,,1.18,0.61
2026Q1,4426,利勤,,,,0.75
2026Q1,4438,廣越,14.48,,4.02,0.75
2026Q1,4439,冠星-KY,11.59,,4.17,1.03
2026Q1,4440,宜新實業,10.91,,5.36,0.98
2026Q1,4441,振大環球,14.45,,5.24,2.13
2026Q1,4526,東台,35.63,,2.70,1.96
2026Q1,4532,瑞智,12.57,,6.52,1.09
2026Q1,4536,拓凱,11.51,,5.18,1.53
2026Q1,4540,全球傳動,,,,2.38
2026Q1,4545,銘鈺,,,0.45,1.15
2026Q1,4551,智伸科,22.64,,2.78,1.94
2026Q1,4552,力達-KY,12.86,,3.03,0.36
2026Q1,4555,氣立,181.74,,1.20,1.01
2026Q1,4557,永新-KY,,,4.01,0.92
2026Q1,4560,強信-KY,11.94,,4.39,1.10
2026Q1,4562,穎漢,,,,3.72
2026Q1,4564,元翎,,,,0.94
2026Q1,4566,時碩工業,68.15,,1.08,1.39
2026Q1,4569,六方科-KY,40.00,,1.68,2.16
2026Q1,4571,鈞興-KY,23.42,,2.51,3.25
2026Q1,4572,駐龍,54.34,,3.47,3.09
2026Q1,4576,大銀微系統,104.53,,0.30,7.69
2026Q1,4581,光隆精密-KY,11.95,,6.01,1.31
2026Q1,4583,台灣精銳,67.89,,1.29,6.42
2026Q1,4585,達明,268.18,,0.28,5.39
2026Q1,4588,玖鼎電力,15.37,,5.48,2.46
2026Q1,4590,富田-創,28.78,,3.15,1.14
2026Q1,4720,德淵,44.34,,1.48,1.91
2026Q1,4722,國精化,156.51,,0.45,8.66
2026Q1,4736,泰博,6.63,,4.13,1.20
2026Q1,4737,華廣,,,,2.13
2026Q1,4739,康普,30.00,,1.04,1.93
2026Q1,4746,台耀,19.08,,5.58,0.83
2026Q1,4755,三福化,37.67,,2.72,2.46
2026Q1,4763,材料*-KY,8.06,,7.32,1.91
2026Q1,4764,雙鍵,155.05,,0.34,10.30
2026Q1,4766,南寶,17.80,,4.87,3.41
2026Q1,4770,上品,22.38,,2.65,2.24
2026Q1,4771,望隼,14.24,,3.78,2.55
2026Q1,4807,日成-KY,17.59,,,1.21
2025Q4,4904,遠傳,25.80,,3.88,3.85
2026Q1,4906,正文,,,1.28,1.55
2026Q1,4912,聯德控股-KY,48.17,,0.88,1.72
2026Q1,4915,致伸,13.80,,6.29,1.57
2025Q4,4916,事欣科,41.53,,0.74,2.74
2026Q1,4919,新唐,,,0.26,4.91
2025Q4,4927,泰鼎-KY,,,,2.18
2026Q1,4930,燦星網,,,3.52,0.42
2026Q1,4934,太極,,,,2.44
2026Q1,4935,茂林-KY,26.28,,2.78,0.57
2026Q1,4938,和碩,17.59,,5.23,1.01
2026Q1,4942,嘉彰,12.53,,5.39,0.58
2026Q1,4943,康控-KY,,,,6.77
2026Q1,4949,有成精密,31.86,,1.63,3.51
2026Q1,4952,凌通,45.32,,1.99,2.50
2026Q1,4956,光鋐,,,,2.55
2026Q1,4958,臻鼎-KY,56.56,,0.86,3.41
2026Q1,4960,誠美材,,,,2.68
2026Q1,4961,天鈺,20.26,,4.57,1.15
2026Q1,4967,十銓,7.06,,3.62,3.30
2026Q1,4968,立積,37.67,,1.43,3.66
2026Q1,4976,佳凌,,,,1.97
2026Q1,4977,眾達-KY,50.22,,0.99,4.67
2026Q1,4989,榮科,,,,8.14
2026Q1,4994,傳奇,58.78,,3.27,5.79
2026Q1,4999,鑫禾,,,1.25,0.46
2026Q1,5007,三星,18.75,,5.26,2.55
2026Q1,5203,訊連,17.46,,5.63,1.06
2026Q1,5215,科嘉-KY,17.67,,4.62,0.78
2026Q1,5222,全訊,67.11,,1.99,4.75
2026Q1,5225,東科-KY,7.60,,10.26,1.77
2026Q1,5234,達興材料,51.82,,1.63,13.28
2026Q1,5243,乙盛-KY,21.05,,2.15,1.99
2026Q1,5244,弘凱,,,1.04,1.47
2026Q1,5258,虹堡,15.97,,1.87,1.34
2026Q1,5269,祥碩,17.85,,3.09,2.92
2026Q1,5283,禾聯碩,8.82,,3.84,0.95
2026Q1,5284,jpp-KY,28.10,,1.33,5.21
2026Q1,5285,界霖,35.33,,2.02,2.55
2026Q1,5288,豐祥-KY,12.43,,4.35,1.71
2026Q1,5292,華懋,22.45,,2.86,5.29
2026Q1,5306,桂盟,13.42,,4.41,1.16
2026Q1,5388,中磊,19.40,,3.22,1.48
2026Q1,5434,崇越,17.10,,3.35,4.06
2026Q1,5469,瀚宇博,13.89,,3.17,1.03
2026Q1,5471,松翰,52.37,,1.97,2.40
2026Q1,5484,慧友,109.73,,,5.26
2026Q1,5515,建國,6.76,,8.18,1.43
2026Q1,5519,隆大,6.40,,11.89,1.25
2026Q1,5521,工信,15.53,,1.46,0.89
2026Q1,5522,遠雄,7.47,,7.78,1.16
2026Q1,5525,順天,9.02,,5.30,1.18
2026Q1,5531,鄉林,160.00,,,0.78
2026Q1,5533,皇鼎,23.17,,4.32,0.42
2026Q1,5534,長虹,15.57,,7.21,1.07
2026Q1,5538,東明-KY,10.51,,4.14,0.93
2026Q1,5546,永固-KY,,,12.46,0.69
2026Q1,5607,遠雄港,14.68,,3.77,1.55
2026Q1,5608,四維航,61.52,,,0.57
2026Q1,5706,鳳凰,14.07,,8.98,2.20
2026Q1,5871,中租-KY,9.93,,5.66,1.04
2026Q1,5876,上海商銀,12.73,,4.49,0.93
2025Q4,5880,合庫金,16.80,,4.60,1.28
2026Q1,5906,台南-KY,64.51,,1.51,2.85
2026Q1,5907,大洋-KY,,,,0.26
2026Q1,6005,群益證,8.73,,5.47,1.41
2026Q1,6024,群益期,9.46,,6.14,1.30
2026Q1,6108,競國,,,5.38,0.91
2026Q1,6112,邁達特,24.65,,3.94,1.96
2026Q1,6115,鎰勝,16.44,,6.00,1.58
2026Q1,6116,彩晶,,,,0.87
2026Q1,6117,迎廣,17.85,,2.64,3.22
2026Q1,6120,達運,,,1.98,0.84
2026Q1,6128,上福,,,2.58,0.89
2026Q1,6133,金橋,28.77,,4.76,1.54
2026Q1,6136,富爾特,29.58,,4.67,0.73
2026Q1,6139,亞翔,19.23,,3.32,7.46
2026Q1,6141,柏承,,,,5.40
2026Q1,6142,友勁,,,,0.94
2026Q1,6152,百一,,,,2.01
2026Q1,6153,嘉聯益,,,,1.26
2026Q1,6155,鈞寶,98.60,,1.62,2.70
2026Q1,6164,華興,587.50,,4.26,1.00
2026Q1,6165,浪凡,11.57,,10.36,2.88
2026Q1,6166,凌華,31.02,,1.07,4.22
2026Q1,6168,宏齊,374.29,,,1.75
2026Q1,6176,瑞儀,10.63,,3.51,1.27
2026Q1,6177,達麗,6.10,,6.58,1.69
2026Q1,6183,關貿,22.72,,3.86,4.60
2026Q1,6184,大豐電,19.43,,6.51,1.52
2026Q1,6189,豐藝,18.29,,5.61,1.96
2026Q1,6191,精成科,14.14,,2.86,1.64
2026Q1,6192,巨路,12.95,,4.58,1.68
2026Q1,6196,帆宣,25.70,,1.61,5.09
2026Q1,6197,佳必琪,21.32,,3.20,5.84
2026Q1,6201,亞弘電,14.53,,6.49,1.63
2026Q1,6202,盛群,80.76,,1.28,3.04
2026Q1,6205,詮欣,45.71,,1.95,2.44
2026Q1,6206,飛捷,18.23,,4.23,3.35
2026Q1,6209,今國光,38.73,,0.75,3.42
2026Q1,6213,聯茂,61.86,,1.19,4.36
2026Q1,6214,精誠,12.79,,4.92,1.75
2026Q1,6215,和椿,45.79,,0.77,6.66
2026Q1,6216,居易,369.17,,4.65,1.31
2026Q1,6224,聚鼎,82.41,,1.74,2.79
2025Q4,6225,天瀚,,,,11.27
2026Q1,6226,光鼎,,,,1.12
2026Q1,6230,尼得科超眾,,,0.16,2.04
2026Q1,6235,華孚,15.50,,2.99,1.62
2026Q1,6239,力成,29.52,,1.81,3.14
2026Q1,6243,迅杰,,,3.57,1.98
2026Q1,6257,矽格,32.44,,1.94,4.80
2026Q1,6269,台郡,,,,0.87
2026Q1,6271,同欣電,26.26,,1.69,1.40
2026Q1,6272,驊陞,12.75,,6.48,1.37
2026Q1,6277,宏正,22.12,,4.87,1.85
2026Q1,6278,台表科,25.17,,2.49,2.87
2026Q1,6281,全國電,13.67,,6.47,1.89
2026Q1,6282,康舒,99.20,,1.61,1.89
2026Q1,6283,淳安,,,,2.19
2026Q1,6285,啟碁,38.35,,1.65,3.60
2026Q1,6405,悅城,,,0.17,1.37
2026Q1,6409,旭隼,20.51,,5.17,6.08
2026Q1,6412,群電,16.94,,4.20,2.44
2026Q1,6414,樺漢,14.85,,4.38,1.77
2026Q1,6415,矽力*-KY,62.90,,0.54,4.76
2026Q1,6416,瑞祺電通,19.63,,3.14,1.88
2026Q1,6426,統新,492.31,,0.20,10.57
2026Q1,6431,光麗-KY,,,,3.66
2026Q1,6438,迅得,29.95,,3.06,2.38
2026Q1,6442,光聖,65.64,,0.68,19.22
2026Q1,6443,元晶,,,,5.53
2026Q1,6446,藥華藥,51.79,,0.31,8.92
2026Q1,6449,鈺邦,34.20,,1.60,4.21
2026Q1,6451,訊芯-KY,,,0.06,8.74
2026Q1,6456,GIS-KY,,,,0.74
2026Q1,6464,台數科,19.07,,2.23,1.20
2026Q1,6472,保瑞,27.97,,2.83,3.09
2026Q1,6477,安集,367.22,,1.06,1.30
2026Q1,6491,晶碩,14.16,,3.40,2.04
2026Q1,6504,南六,,,2.60,0.79
2026Q1,6505,台塑化,18.39,,2.34,1.30
2026Q1,6515,穎崴,200.41,,0.51,54.25
2026Q1,6525,捷敏-KY,17.30,,4.76,3.09
2026Q1,6526,達發,39.49,,1.96,6.43
2026Q1,6531,愛普*,109.76,,0.65,14.89
2026Q1,6533,晶心科,,,,2.64
2026Q1,6534,正瀚-創,20.27,,4.95,3.72
2026Q1,6541,泰福-KY,,,,1.89
2026Q1,6550,北極星藥業-KY,,,,3.03
2026Q1,6552,易華電,,,0.70,1.40
2026Q1,6558,興能高,,,0.96,2.16
2026Q1,6573,虹揚-KY,10.27,,,1.79
2026Q1,6579,研揚,27.61,,2.49,2.44
2026Q1,6581,鋼聯,17.74,,4.93,2.97
2026Q1,6582,申豐,,,3.26,0.51
2026Q1,6585,鼎基,18.73,,4.90,1.78
2026Q1,6589,台康生技,,,,1.65
2026Q1,6591,動力-KY,11.96,,7.80,0.98
2026Q1,6592,和潤企業,12.11,,5.54,1.16
2026Q1,6598,ABC-KY,,,,3.71
2026Q1,6605,帝寶,9.75,,5.00,1.05
2026Q1,6606,建德工業,22.75,,4.15,1.74
2026Q1,6614,資拓宏宇,16.02,,4.14,2.16
2026Q1,6625,必應,7.18,,6.94,2.46
2026Q1,6641,基士德-KY,38.33,,2.17,0.45
2026Q1,6645,金萬林-創,,,,1.62
2026Q1,6655,科定,33.25,,8.89,3.94
2026Q1,6657,華安,,,,4.04
2026Q1,6658,聯策,74.33,,0.62,5.12
2026Q1,6666,羅麗芬-KY,18.66,,4.96,1.08
2026Q1,6668,中揚光,,,,1.87
2026Q1,6669,緯穎,17.15,,3.23,6.78
2026Q1,6670,復盛應用,12.76,,6.08,2.17
2026Q1,6671,三能-KY,12.88,,4.12,1.01
2026Q1,6672,騰輝電子-KY,32.82,,1.85,3.49
2026Q1,6674,鋐寶科技,,,,1.44
2026Q1,6689,伊雲谷,28.89,,3.06,1.46
2026Q1,6691,洋基工程,23.27,,3.50,12.72
2026Q1,6695,芯鼎,,,,3.35
2026Q1,6698,旭暉應材,,,1.58,1.94
2026Q1,6706,惠特,,,,3.31
2026Q1,6715,嘉基,227.01,,0.42,8.79
2026Q1,6719,力智,27.86,,2.30,1.47
2026Q1,6722,輝創,15.34,,5.28,1.25
2026Q1,6742,澤米,,,0.68,2.51
2026Q1,6743,安普新,35.18,,10.40,1.58
2026Q1,6753,龍德造船,18.14,,0.97,3.02
2026Q1,6754,匯僑設計,13.60,,7.95,1.37
2026Q1,6756,威鋒電子,65.00,,0.91,2.37
2026Q1,6757,台灣虎航,8.34,,4.66,3.16
2026Q1,6768,志強-KY,15.91,,6.14,1.08
2026Q1,6770,力積電,35.48,,,2.76
2026Q1,6771,平和環保-創,14.03,,7.66,1.44
2026Q1,6776,展碁國際,14.10,,5.29,1.96
2026Q1,6781,AES-KY,29.64,,1.65,5.48
2026Q1,6782,視陽,12.75,,4.44,2.83
2026Q1,6789,采鈺,126.24,,0.51,9.87
2026Q1,6790,永豐實,13.00,,6.64,1.75
2026Q1,6792,詠業,26.44,,4.20,1.96
2026Q1,6794,向榮生技,,,,6.02
2026Q1,6796,晉弘,,,0.41,2.81
2026Q1,6799,來頡,25.43,,2.71,2.52
2026Q1,6805,富世達,44.28,,0.72,16.02
2026Q1,6806,森崴能源,,,7.88,23.64
2026Q1,6807,峰源-KY,9.88,,7.42,0.72
2026Q1,6830,汎銓,,,0.14,12.16
2026Q1,6831,邁科,147.36,,0.41,18.29
2026Q1,6834,天二科技,82.30,,0.80,3.04
2026Q1,6835,圓裕,290.38,,2.65,1.39
2026Q1,6838,台新藥,,,,2.72
2026Q1,6854,錼創科技-KY創,,,,4.78
2026Q1,6861,睿生光電,91.67,,0.44,12.12
2026Q1,6862,三集瑞-KY,26.39,,3.11,2.57
2026Q1,6863,永道-KY,98.17,,1.40,1.30
2026Q1,6869,雲豹能源,,,2.47,2.46
2026Q1,6873,泓德能源,25.79,,3.02,1.09
2026Q1,6885,全福生技,,,,1.84
2026Q1,6887,寶綠特-KY,14.77,,6.91,0.88
2026Q1,6890,來億-KY,16.37,,5.44,1.67
2026Q1,6901,鑽石投資,,,,1.34
2026Q1,6902,GOGOLOOK,37.88,,,5.18
2026Q1,6906,現觀科,32.73,,2.78,2.79
2026Q1,6908,宏碁遊戲-創,22.18,,3.21,1.13
2026Q1,6909,創控,64.20,,1.92,3.45
2026Q1,6914,阜爾運通,14.57,,5.61,2.73
2026Q1,6916,華凌,,,1.56,1.18
2026Q1,6918,愛派司,14.80,,6.65,2.25
2026Q1,6919,康霈*,,,,15.96
2026Q1,6921,嘉雨思-創,223.53,,,8.65
2026Q1,6923,中台,25.77,,3.79,2.67
2026Q1,6924,榮惠-KY創,19.79,,3.79,5.24
2026Q1,6928,攸泰科技,,,1.11,1.90
2026Q1,6931,青松健康,21.04,,1.18,2.32
2026Q1,6933,AMAX-KY,27.52,,1.52,2.91
2026Q1,6934,心誠鎂,,,,4.56
2026Q1,6936,永鴻生技,17.62,,4.53,1.74
2026Q1,6937,天虹,90.43,,0.48,5.76
2026Q1,6944,兆聯實業,25.24,,2.23,7.76
2026Q1,6949,沛爾生醫-創,,,,16.93
2026Q1,6951,青新-創,13.88,,6.64,3.55
2026Q1,6952,大武山,47.99,,5.41,1.72
2026Q1,6955,邦睿生技-創,37.05,,1.96,6.04
2026Q1,6957,裕慶-KY,15.15,,5.63,3.85
2026Q1,6958,日盛台駿,,,,0.71
2026Q1,6962,奕力-KY,24.73,,2.77,0.87
2026Q1,6965,中傑-KY,48.20,,6.44,0.99
2026Q1,6969,成信實業*-創,,,,2.55
2026Q1,6988,威力暘-創,,,2.63,1.11
2026Q1,6994,富威電力,8.33,,5.75,1.60
2026Q1,7610,聯友金屬-創,58.70,,0.26,21.70
2026Q1,7631,聚賢研發-創,17.06,,3.04,2.91
2026Q1,7705,三商餐飲,13.81,,5.19,1.30
2026Q1,7711,永擎,34.20,,2.35,5.78
2026Q1,7721,微程式,123.73,,1.37,3.20
2026Q1,7722,LINEPAY,36.74,,0.77,1.63
2026Q1,7730,暉盛-創,93.78,,0.83,6.87
2026Q1,7732,金興精密,20.26,,4.28,1.26
2026Q1,7736,虎山,15.71,,5.29,1.58
2026Q1,7740,熙特爾-創,23.11,,2.02,6.05
2026Q1,7749,意騰-KY,39.17,,1.84,5.76
2026Q1,7750,新代,63.75,,0.63,16.05
2026Q1,7760,享溫馨,26.55,,6.42,1.07
2026Q1,7765,中華資安,21.73,,4.01,4.46
2026Q1,7768,頌勝科技,77.09,,1.09,11.52
2026Q1,7769,鴻勁,86.04,,0.94,19.78
2026Q1,7780,大研生醫*,42.62,,3.91,2.63
2026Q1,7786,東方風能,12.63,,4.52,2.16
2026Q1,7788,松川精密,54.50,,0.97,2.75
2026Q1,7791,皇家可口,13.82,,6.02,1.39
2026Q1,7795,長廣,125.45,,0.61,9.81
2026Q1,7799,禾榮科,,,,4.24
2026Q1,7821,神數,11.27,,4.60,2.31
2026Q1,7822,倍利科,66.80,,0.61,8.66
2026Q1,7823,奧義賽博-KY創,,,,6.11
2026Q1,8011,台通,21.00,,3.92,0.91
2026Q1,8016,矽創,17.21,,4.20,2.81
2026Q1,8021,尖點,126.50,,0.45,11.90
2026Q1,8028,昇陽半導體,63.61,,0.97,9.50
2026Q1,8033,雷虎,209.70,,,11.12
2026Q1,8039,台虹,60.76,,1.39,3.58
2026Q1,8045,達運光電,98.14,,1.46,3.38
2026Q1,8046,南電,166.53,,0.25,10.87
2026Q1,8070,長華*,42.59,,6.00,1.80
2026Q1,8072,陞泰,26.08,,3.76,0.95
2026Q1,8081,致新,14.54,,6.26,3.02
2026Q1,8101,華冠,,,,2.71
2026Q1,8103,瀚荃,22.20,,2.72,2.08
2026Q1,8104,錸寶,,,0.59,1.25
2026Q1,8105,凌巨,523.33,,,0.86
2026Q1,8110,華東,18.32,,3.00,2.04
2026Q1,8112,至上,9.83,,4.66,2.33
2026Q1,8114,振樺電,14.40,,5.31,2.17
2026Q1,8131,福懋科,32.93,,1.53,2.29
2026Q1,8150,南茂,68.56,,1.52,2.30
2026Q1,8162,微矽電子-創,38.91,,2.79,2.66
2026Q1,8163,達方,66.37,,1.48,0.92
2026Q1,8201,無敵,,,,1.71
2026Q1,8210,勤誠,41.80,,0.99,14.01
2026Q1,8213,志超,19.35,,3.05,0.61
2026Q1,8215,明基材,,,1.10,1.78
2026Q1,8222,寶一,59.43,,0.97,2.68
2026Q1,8249,菱光,18.10,,4.33,1.06
2026Q1,8261,富鼎,23.03,,3.72,2.61
2026Q1,8271,宇瞻,11.79,,1.86,4.91
2026Q1,8341,日友,16.28,,5.23,1.95
2026Q1,8367,建新國際,11.86,,6.83,1.19
2026Q1,8374,羅昇,,,0.19,5.72
2026Q1,8404,百和興業-KY,15.28,,3.00,0.96
2026Q1,8411,福貞-KY,122.00,,0.82,0.44
2026Q1,8422,可寧衛*,24.12,,4.61,2.74
2026Q1,8429,金麗-KY,55.91,,,0.17
2026Q1,8438,昶昕,35.51,,1.39,3.26
2026Q1,8442,威宏-KY,23.02,,7.28,0.80
2026Q1,8443,阿瘦,,,1.75,1.19
2026Q1,8454,富邦媒,17.89,,5.33,4.80
2026Q1,8462,柏文,15.30,,5.20,4.15
2026Q1,8463,潤泰材,10.09,,3.74,1.30
2026Q1,8464,億豐,14.27,,5.08,3.38
2026Q1,8466,美吉吉-KY,,,2.15,0.36
2026Q1,8467,波力-KY,14.81,,5.54,2.41
2026Q1,8473,山林水,12.21,,5.40,0.89
2026Q1,8476,台境*,38.33,,1.24,1.40
2026Q1,8478,東哥遊艇,9.62,,4.11,1.55
2026Q1,8481,政伸,13.02,,6.93,1.62
2026Q1,8482,商億-KY,20.30,,4.09,1.56
2026Q1,8487,愛爾達-創,13.96,,6.15,2.81
2026Q1,8488,吉源-KY,,,,0.30
2026Q1,8499,鼎炫-KY,27.66,,2.90,1.33
2026Q1,8926,台汽電,14.98,,3.94,2.56
2026Q1,8940,新天地,26.43,,,1.32
2026Q1,8996,高力,74.18,,0.44,20.82
2026Q1,9802,鈺齊-KY,13.32,,6.75,1.12
2026Q1,9902,台火,,,2.16,1.12
2026Q1,9904,寶成,7.16,,5.00,0.51
2026Q1,9905,大華,14.75,,5.29,0.75
2026Q1,9906,欣巴巴,11.99,,0.25,1.94
2026Q1,9907,統一實,14.50,,7.33,1.14
2026Q1,9908,大台北,16.44,,4.12,0.99
2026Q1,9910,豐泰,15.22,,5.83,2.59
2026Q1,9911,櫻花,12.96,,6.07,2.90
2026Q1,9912,偉聯,,,,1.82
2026Q1,9914,美利達,18.95,,3.99,1.05
2026Q1,9917,中保科,16.52,,5.54,3.47
2026Q1,9918,欣天然,25.47,,3.48,2.43
2026Q1,9919,康那香,,,1.43,1.36
2026Q1,9921,巨大,189.75,,2.37,0.87
2026Q1,9924,福興,15.29,,5.92,0.94
2026Q1,9925,新保,16.68,,4.98,1.14
2026Q1,9926,新海,17.95,,4.29,1.97
2026Q1,9927,泰銘,13.67,,7.46,1.55
2026Q1,9928,中視,,,,0.59
2026Q1,9929,秋雨,42.41,,,1.40
2026Q1,9930,中聯資源,14.48,,5.84,2.46
2026Q1,9931,欣高,14.18,,5.33,1.18
2026Q1,9933,中鼎,8.89,,2.66,1.63
2026Q1,9934,成霖,,,1.03,0.63
2026Q1,9935,慶豐富,11.10,,6.59,1.24
2026Q1,9937,全國,22.61,,3.91,2.90
2026Q1,9938,百和,12.73,,6.85,1.01
2026Q1,9939,宏全,13.86,,4.96,1.95
2026Q1,9940,信義,49.32,,3.29,1.01
2026Q1,9941,裕融,10.70,,6.27,1.18
2026Q1,9942,茂順,14.19,,6.01,2.14
2026Q1,9943,好樂迪,15.33,,6.34,1.89
2026Q1,9944,新麗,340.00,,1.76,0.52
2026Q1,9945,潤泰新,6.46,,4.78,0.57
2026Q1,9946,三發地產,4.04,,8.15,0.77
2026Q1,9955,佳龍,40.63,,,2.42
2026Q1,9958,世紀鋼,13.33,,4.31,2.25
1150518,1240,茂生農經,12.51,3.50000000,5.99,1.66
1150518,1259,安心,25.54,1.20000000,2.10,0.72
1150518,1264,德麥,13.10,15.00000000,5.51,3.01
1150518,1268,漢來美食,13.71,8.00000000,5.03,2.63
1150518,1294,漢田生技,15.77,5.00000000,6.49,2.68
1150518,1295,生合,12.00,3.00000000,5.75,1.44
1150518,1336,台翰,35.81,0.26000000,1.96,0.55
1150518,1565,精華,13.45,5.80000000,6.18,0.75
1150518,1569,濱川,N/A,0,0.00,2.38
1150518,1570,力肯,98.21,1.00000000,2.61,1.90
1150518,1580,新麥,9.68,8.50000000,6.97,2.01
1150518,1584,精剛,75.96,0.25000000,1.27,0.95
1150518,1586,和勤,187.08,0,0.00,1.15
